     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       273,         0,         0,   0.028,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         8,         0,   0.086,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         4,         0,   0.085,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         3,         0,   0.087,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         6,         0,   0.086,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,         4,         0,   0.089,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      1024,        11,         0,   0.089,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      2048,        14,         0,   0.174,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      2048,        22,         0,   0.175,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      3072,        23,         0,   0.262,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
    215040,        16,         0,    45.1,pymatching,104eefde828bf3707e5432eda87aacc8598020383f91a61cd42fa302cd6d5be1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.026826957952797246}",
      4096,        31,         0,   0.346,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      5120,        41,         0,   0.441,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
      7168,        56,         0,   0.608,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
     10240,        81,         0,   0.869,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
     13312,        96,         0,    1.14,pymatching,6241f678712f80d72dd4a7b923d1c73d0ccfc37eeb4dad457474f140e4ca57ca,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0517947467923121}",
