     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        17,         0,         0,   0.012,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
       256,         0,         0,   0.027,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.100,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.098,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.099,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.100,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.102,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.198,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.194,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
    195584,        26,         0,    5.96,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
