     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       482,         0,   0.740,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       509,         0,   0.445,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       512,       242,         0,   0.382,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
        17,        10,         0,   0.020,pymatching,4745c611db73e549598ca61b7e14070ca66d5e43fb28605d785a6f793c5fa073,"{""d"":11,""k"":33,""p"":0.01,""p_bell"":0.01}",
      1024,       502,         0,   0.459,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       256,       129,         0,   0.232,pymatching,4745c611db73e549598ca61b7e14070ca66d5e43fb28605d785a6f793c5fa073,"{""d"":11,""k"":33,""p"":0.01,""p_bell"":0.01}",
      1024,       478,         0,   0.439,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       512,       261,         0,   0.438,pymatching,4745c611db73e549598ca61b7e14070ca66d5e43fb28605d785a6f793c5fa073,"{""d"":11,""k"":33,""p"":0.01,""p_bell"":0.01}",
      1024,       502,         0,   0.437,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       512,       263,         0,   0.473,pymatching,4745c611db73e549598ca61b7e14070ca66d5e43fb28605d785a6f793c5fa073,"{""d"":11,""k"":33,""p"":0.01,""p_bell"":0.01}",
      1024,       521,         0,   0.458,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
      1297,       624,         0,   0.029,pymatching,98fd9ddf3326d2bdf141c3be738903923ca91967439770293d1e6970a45d963e,"{""d"":3,""k"":9,""p"":0.05,""p_bell"":0.01}",
      1024,       542,         0,   0.023,pymatching,98fd9ddf3326d2bdf141c3be738903923ca91967439770293d1e6970a45d963e,"{""d"":3,""k"":9,""p"":0.05,""p_bell"":0.01}",
      1024,       496,         0,   0.024,pymatching,98fd9ddf3326d2bdf141c3be738903923ca91967439770293d1e6970a45d963e,"{""d"":3,""k"":9,""p"":0.05,""p_bell"":0.01}",
      2048,       991,         0,   0.046,pymatching,98fd9ddf3326d2bdf141c3be738903923ca91967439770293d1e6970a45d963e,"{""d"":3,""k"":9,""p"":0.05,""p_bell"":0.01}",
      1024,       500,         0,   0.025,pymatching,98fd9ddf3326d2bdf141c3be738903923ca91967439770293d1e6970a45d963e,"{""d"":3,""k"":9,""p"":0.05,""p_bell"":0.01}",
       512,       251,         0,   0.456,pymatching,4745c611db73e549598ca61b7e14070ca66d5e43fb28605d785a6f793c5fa073,"{""d"":11,""k"":33,""p"":0.01,""p_bell"":0.01}",
